ds2: 1750 train / 35 val (0 short items)
step 25400 loss 17.328 ema 17.129 val 17.837 0.07s/it
step 25600 loss 16.953 ema 17.036 val 18.204 0.07s/it
step 25800 loss 17.872 ema 17.336 val 17.669 0.07s/it
step 26000 loss 17.036 ema 17.206 val 17.397 0.07s/it
step 26200 loss 16.957 ema 17.030 val 17.718 0.07s/it
step 26400 loss 16.357 ema 17.143 val 17.584 0.07s/it
step 26600 loss 16.493 ema 16.989 val 17.934 0.07s/it
step 26800 loss 16.872 ema 17.036 val 17.749 0.07s/it
step 27000 loss 17.312 ema 17.009 val 17.710 0.07s/it
step 27200 loss 17.177 ema 16.979 val 17.572 0.07s/it
step 27400 loss 16.914 ema 16.905 val 17.414 0.07s/it
step 27600 loss 16.915 ema 17.179 val 17.662 0.07s/it
step 27800 loss 16.593 ema 16.970 val 17.737 0.07s/it
step 28000 loss 16.757 ema 16.902 val 17.396 0.07s/it
step 28200 loss 16.853 ema 17.033 val 18.102 0.07s/it
step 28400 loss 17.458 ema 17.168 val 17.567 0.07s/it
step 28600 loss 16.782 ema 17.032 val 17.644 0.07s/it
step 28800 loss 16.908 ema 16.875 val 17.290 0.07s/it
step 29000 loss 17.650 ema 16.939 val 17.747 0.07s/it
step 29200 loss 17.707 ema 17.459 val 18.298 0.07s/it
step 29400 loss 16.970 ema 17.039 val 17.609 0.07s/it
step 29600 loss 17.247 ema 17.002 val 17.244 0.07s/it
step 29800 loss 17.168 ema 17.098 val 17.563 0.07s/it
step 30000 loss 16.900 ema 17.041 val 17.703 0.07s/it
step 30200 loss 16.429 ema 17.142 val 17.284 0.07s/it
step 30400 loss 16.412 ema 16.976 val 17.632 0.07s/it
step 30600 loss 17.136 ema 17.093 val 17.685 0.07s/it
step 30800 loss 16.858 ema 17.102 val 17.084 0.07s/it
step 31000 loss 17.218 ema 17.058 val 17.918 0.07s/it
step 31200 loss 16.822 ema 16.895 val 17.811 0.07s/it
step 31400 loss 16.804 ema 16.809 val 17.643 0.07s/it
step 31600 loss 16.586 ema 16.698 val 17.948 0.07s/it
step 31800 loss 17.035 ema 16.821 val 17.958 0.07s/it
step 32000 loss 17.096 ema 17.339 val 17.869 0.07s/it
step 32200 loss 16.960 ema 17.160 val 18.023 0.07s/it
step 32400 loss 16.693 ema 16.833 val 17.430 0.07s/it
step 32600 loss 16.595 ema 16.889 val 17.488 0.07s/it
step 32800 loss 16.978 ema 16.745 val 17.445 0.07s/it
step 33000 loss 16.581 ema 16.860 val 17.381 0.07s/it
step 33200 loss 16.834 ema 16.739 val 17.261 0.07s/it
step 33400 loss 16.905 ema 16.921 val 17.440 0.07s/it
step 33600 loss 16.554 ema 16.745 val 17.176 0.07s/it
step 33800 loss 16.946 ema 16.759 val 17.623 0.07s/it
step 34000 loss 16.776 ema 16.910 val 17.396 0.07s/it
step 34200 loss 16.857 ema 17.244 val 17.330 0.07s/it
step 34400 loss 17.024 ema 17.189 val 17.804 0.07s/it
step 34600 loss 17.113 ema 16.891 val 17.542 0.07s/it
step 34800 loss 16.479 ema 16.773 val 17.721 0.07s/it
step 35000 loss 16.178 ema 16.663 val 17.672 0.07s/it
step 35200 loss 16.404 ema 16.800 val 17.400 0.07s/it
step 35400 loss 16.618 ema 16.792 val 17.677 0.07s/it
step 35600 loss 17.296 ema 16.769 val 17.552 0.07s/it
step 35800 loss 17.221 ema 16.777 val 17.247 0.07s/it
step 36000 loss 16.497 ema 16.619 val 16.537 0.07s/it
step 36200 loss 16.977 ema 16.617 val 17.938 0.07s/it
step 36400 loss 16.909 ema 16.931 val 17.496 0.07s/it
step 36600 loss 17.003 ema 17.026 val 17.649 0.07s/it
step 36800 loss 17.074 ema 16.896 val 17.785 0.07s/it
step 37000 loss 17.213 ema 16.837 val 17.566 0.07s/it
step 37200 loss 16.378 ema 16.692 val 17.115 0.07s/it
step 37400 loss 16.753 ema 16.780 val 18.060 0.07s/it
step 37600 loss 16.222 ema 16.702 val 17.763 0.07s/it
step 37800 loss 17.112 ema 16.550 val 17.137 0.07s/it
step 38000 loss 16.606 ema 16.668 val 17.366 0.07s/it
step 38200 loss 16.568 ema 16.513 val 17.568 0.07s/it
step 38400 loss 16.672 ema 16.712 val 17.489 0.07s/it
step 38600 loss 16.874 ema 16.582 val 17.244 0.07s/it
step 38800 loss 16.416 ema 16.617 val 16.868 0.07s/it
step 39000 loss 15.860 ema 16.628 val 17.389 0.07s/it
step 39200 loss 16.717 ema 16.717 val 17.281 0.07s/it
step 39400 loss 16.420 ema 16.530 val 17.139 0.07s/it
step 39600 loss 16.685 ema 16.716 val 17.243 0.07s/it
step 39800 loss 16.909 ema 16.516 val 17.246 0.07s/it
step 40000 loss 16.383 ema 16.436 val 17.344 0.07s/it
step 40200 loss 16.676 ema 16.739 val 17.208 0.07s/it
step 40400 loss 16.643 ema 16.912 val 17.666 0.07s/it
step 40600 loss 16.414 ema 16.430 val 17.323 0.07s/it
step 40800 loss 16.709 ema 16.714 val 17.742 0.07s/it
step 41000 loss 16.489 ema 16.834 val 17.500 0.07s/it
step 41200 loss 16.574 ema 16.676 val 17.457 0.07s/it
step 41400 loss 16.628 ema 16.535 val 17.373 0.07s/it
step 41600 loss 16.694 ema 16.507 val 16.983 0.07s/it
step 41800 loss 16.832 ema 16.489 val 17.650 0.07s/it
step 42000 loss 16.151 ema 16.414 val 17.031 0.07s/it
step 42200 loss 16.889 ema 16.609 val 17.730 0.07s/it
step 42400 loss 16.710 ema 16.473 val 17.422 0.07s/it
step 42600 loss 16.664 ema 16.580 val 17.411 0.07s/it
step 42800 loss 16.629 ema 16.481 val 17.525 0.07s/it
step 43000 loss 16.085 ema 16.465 val 17.191 0.07s/it
step 43200 loss 16.933 ema 16.488 val 17.220 0.07s/it
step 43400 loss 16.585 ema 16.497 val 17.326 0.07s/it
step 43600 loss 16.663 ema 16.433 val 17.190 0.07s/it
step 43800 loss 16.738 ema 16.551 val 17.972 0.07s/it
step 44000 loss 16.489 ema 16.446 val 17.438 0.07s/it
step 44200 loss 16.894 ema 16.328 val 17.308 0.07s/it
step 44400 loss 16.696 ema 16.510 val 17.524 0.07s/it
step 44600 loss 16.052 ema 16.432 val 17.112 0.07s/it
step 44800 loss 16.114 ema 16.449 val 17.035 0.07s/it
step 45000 loss 16.566 ema 16.373 val 17.392 0.07s/it
step 45200 loss 16.945 ema 16.357 val 17.455 0.07s/it
step 45400 loss 16.513 ema 16.349 val 17.440 0.07s/it
step 45600 loss 16.534 ema 16.687 val 18.138 0.07s/it
step 45800 loss 16.634 ema 16.724 val 17.835 0.07s/it
step 46000 loss 16.381 ema 16.456 val 17.376 0.07s/it
step 46200 loss 16.740 ema 16.657 val 17.485 0.07s/it
step 46400 loss 17.065 ema 16.445 val 17.074 0.07s/it
step 46600 loss 16.132 ema 16.399 val 17.411 0.07s/it
step 46800 loss 16.244 ema 16.352 val 17.251 0.07s/it
step 47000 loss 16.427 ema 16.311 val 17.378 0.07s/it
step 47200 loss 16.727 ema 16.334 val 16.893 0.07s/it
step 47400 loss 16.514 ema 16.468 val 17.481 0.07s/it
step 47600 loss 16.132 ema 16.375 val 16.968 0.07s/it
step 47800 loss 16.407 ema 16.356 val 16.912 0.07s/it
step 48000 loss 16.062 ema 16.290 val 17.072 0.07s/it
step 48200 loss 16.579 ema 16.267 val 17.760 0.07s/it
step 48400 loss 16.698 ema 16.832 val 17.440 0.07s/it
step 48600 loss 16.274 ema 16.382 val 17.118 0.07s/it
step 48800 loss 16.304 ema 16.484 val 17.606 0.07s/it
step 49000 loss 15.927 ema 16.471 val 17.297 0.07s/it
step 49200 loss 16.619 ema 16.265 val 17.410 0.07s/it
step 49400 loss 16.140 ema 16.256 val 16.570 0.07s/it
step 49600 loss 16.437 ema 16.192 val 17.309 0.07s/it
step 49800 loss 16.354 ema 16.463 val 17.334 0.07s/it
step 50000 loss 16.027 ema 16.369 val 18.111 0.07s/it
step 50200 loss 16.155 ema 16.328 val 17.628 0.07s/it
step 50400 loss 16.956 ema 16.291 val 17.397 0.07s/it
step 50600 loss 16.046 ema 16.321 val 16.754 0.07s/it
step 50800 loss 16.168 ema 16.193 val 16.829 0.07s/it
step 51000 loss 16.709 ema 16.330 val 17.154 0.07s/it
step 51200 loss 16.296 ema 16.208 val 17.376 0.07s/it
step 51400 loss 16.458 ema 16.205 val 17.139 0.07s/it
step 51600 loss 16.503 ema 16.203 val 16.754 0.07s/it
step 51800 loss 15.906 ema 16.259 val 17.552 0.07s/it
step 52000 loss 15.803 ema 16.218 val 17.228 0.07s/it
step 52200 loss 16.119 ema 16.149 val 17.543 0.07s/it
step 52400 loss 15.878 ema 16.382 val 16.804 0.07s/it
step 52600 loss 16.476 ema 16.270 val 17.434 0.07s/it
step 52800 loss 16.729 ema 16.254 val 17.357 0.07s/it
step 53000 loss 16.472 ema 16.323 val 17.970 0.07s/it
step 53200 loss 15.908 ema 16.319 val 17.239 0.07s/it
step 53400 loss 16.849 ema 16.212 val 17.553 0.07s/it
step 53600 loss 16.648 ema 16.411 val 17.326 0.07s/it
step 53800 loss 16.273 ema 16.419 val 17.795 0.07s/it
step 54000 loss 16.349 ema 16.184 val 17.548 0.07s/it
step 54200 loss 16.323 ema 16.379 val 17.508 0.07s/it
step 54400 loss 16.150 ema 16.352 val 17.277 0.07s/it
step 54600 loss 16.273 ema 16.230 val 17.332 0.07s/it
step 54800 loss 17.479 ema 16.303 val 17.236 0.07s/it
step 55000 loss 16.403 ema 16.149 val 16.994 0.07s/it
step 55200 loss 16.639 ema 16.262 val 17.646 0.07s/it
step 55400 loss 16.502 ema 16.198 val 17.098 0.07s/it
step 55600 loss 16.220 ema 16.180 val 17.287 0.07s/it
step 55800 loss 16.600 ema 16.164 val 17.548 0.07s/it
step 56000 loss 16.236 ema 16.079 val 17.616 0.07s/it
step 56200 loss 15.867 ema 16.134 val 17.322 0.07s/it
step 56400 loss 16.456 ema 16.137 val 17.029 0.07s/it
step 56600 loss 16.304 ema 16.176 val 17.220 0.07s/it
step 56800 loss 15.782 ema 16.103 val 17.316 0.07s/it
step 57000 loss 16.290 ema 16.049 val 17.596 0.07s/it
step 57200 loss 16.275 ema 16.231 val 17.162 0.07s/it
step 57400 loss 16.249 ema 16.126 val 16.851 0.07s/it
step 57600 loss 16.422 ema 16.398 val 17.043 0.07s/it
step 57800 loss 16.198 ema 16.107 val 17.348 0.07s/it
step 58000 loss 16.413 ema 16.426 val 17.336 0.07s/it
step 58200 loss 16.024 ema 16.110 val 17.099 0.07s/it
step 58400 loss 16.017 ema 16.124 val 17.608 0.07s/it
step 58600 loss 16.098 ema 16.173 val 17.254 0.07s/it
step 58800 loss 16.276 ema 16.074 val 16.867 0.07s/it
step 59000 loss 16.042 ema 16.052 val 17.376 0.07s/it
step 59200 loss 15.944 ema 16.031 val 17.164 0.07s/it
step 59400 loss 15.997 ema 16.187 val 17.285 0.07s/it
step 59600 loss 16.057 ema 16.059 val 16.662 0.07s/it
step 59800 loss 16.200 ema 16.131 val 17.267 0.07s/it
step 60000 loss 16.030 ema 16.047 val 16.729 0.07s/it
step 60200 loss 16.220 ema 16.065 val 17.761 0.07s/it
step 60400 loss 15.825 ema 15.969 val 17.051 0.07s/it
step 60600 loss 16.352 ema 16.126 val 17.618 0.07s/it
step 60800 loss 16.199 ema 16.247 val 17.718 0.07s/it
step 61000 loss 16.548 ema 16.146 val 17.552 0.07s/it
step 61200 loss 15.958 ema 16.118 val 17.026 0.07s/it
step 61400 loss 16.235 ema 16.040 val 17.616 0.07s/it
step 61600 loss 16.322 ema 16.237 val 17.160 0.07s/it
step 61800 loss 16.024 ema 16.097 val 16.721 0.07s/it
step 62000 loss 16.281 ema 16.109 val 16.870 0.07s/it
step 62200 loss 16.764 ema 16.420 val 18.406 0.07s/it
step 62400 loss 15.803 ema 16.100 val 16.886 0.07s/it
step 62600 loss 16.054 ema 16.100 val 17.142 0.07s/it
step 62800 loss 16.303 ema 16.069 val 16.900 0.07s/it
step 63000 loss 15.846 ema 15.978 val 16.774 0.07s/it
step 63200 loss 15.881 ema 15.969 val 16.865 0.07s/it
step 63400 loss 15.938 ema 15.997 val 17.137 0.07s/it
step 63600 loss 15.935 ema 16.005 val 16.871 0.07s/it
step 63800 loss 16.054 ema 16.093 val 17.301 0.07s/it
step 64000 loss 16.253 ema 16.040 val 17.400 0.07s/it
step 64200 loss 16.166 ema 16.013 val 17.297 0.07s/it
step 64400 loss 16.243 ema 15.977 val 17.444 0.07s/it
step 64600 loss 15.924 ema 15.991 val 16.730 0.07s/it
step 64800 loss 16.260 ema 16.161 val 16.977 0.07s/it
step 65000 loss 16.120 ema 16.007 val 16.667 0.07s/it
step 65200 loss 15.736 ema 15.980 val 16.761 0.07s/it
step 65400 loss 15.676 ema 15.996 val 16.711 0.07s/it
step 65600 loss 15.690 ema 15.947 val 16.975 0.07s/it
step 65800 loss 16.038 ema 15.932 val 17.071 0.07s/it
step 66000 loss 15.927 ema 15.905 val 16.775 0.07s/it
step 66200 loss 16.057 ema 15.954 val 16.832 0.07s/it
step 66400 loss 16.181 ema 15.951 val 17.401 0.07s/it
step 66600 loss 15.866 ema 15.998 val 16.606 0.07s/it
step 66800 loss 16.169 ema 16.030 val 17.186 0.07s/it
step 67000 loss 16.391 ema 16.106 val 17.901 0.07s/it
step 67200 loss 16.007 ema 15.944 val 16.855 0.07s/it
step 67400 loss 15.954 ema 15.988 val 17.343 0.07s/it
step 67600 loss 15.939 ema 15.909 val 17.279 0.07s/it
step 67800 loss 16.321 ema 16.010 val 16.730 0.07s/it
step 68000 loss 16.316 ema 15.942 val 16.584 0.07s/it
step 68200 loss 15.763 ema 15.897 val 17.070 0.07s/it
step 68400 loss 15.447 ema 15.794 val 17.440 0.07s/it
step 68600 loss 16.070 ema 15.941 val 16.984 0.07s/it
step 68800 loss 15.746 ema 15.896 val 17.679 0.07s/it
step 69000 loss 16.112 ema 15.942 val 17.953 0.07s/it
step 69200 loss 16.256 ema 16.016 val 17.138 0.07s/it
step 69400 loss 16.015 ema 15.924 val 16.803 0.07s/it
step 69600 loss 16.123 ema 15.821 val 16.903 0.07s/it
step 69800 loss 15.831 ema 15.964 val 16.659 0.07s/it
step 70000 loss 16.486 ema 16.105 val 18.039 0.07s/it
step 70200 loss 16.231 ema 16.236 val 17.350 0.07s/it
step 70400 loss 15.747 ema 15.951 val 17.006 0.07s/it
step 70600 loss 15.570 ema 15.893 val 17.556 0.07s/it
step 70800 loss 16.194 ema 15.868 val 17.576 0.07s/it
step 71000 loss 16.085 ema 15.804 val 17.227 0.07s/it
step 71200 loss 16.193 ema 15.818 val 17.018 0.07s/it
step 71400 loss 15.867 ema 15.899 val 17.094 0.07s/it
step 71600 loss 16.078 ema 16.052 val 17.654 0.07s/it
step 71800 loss 15.992 ema 15.929 val 17.293 0.07s/it
step 72000 loss 16.016 ema 15.795 val 16.584 0.07s/it
step 72200 loss 15.983 ema 15.853 val 17.108 0.07s/it
step 72400 loss 16.437 ema 15.891 val 17.445 0.07s/it
step 72600 loss 15.850 ema 15.898 val 17.103 0.07s/it
step 72800 loss 16.226 ema 15.913 val 17.196 0.07s/it
step 73000 loss 15.464 ema 15.838 val 17.134 0.07s/it
step 73200 loss 15.554 ema 15.813 val 17.099 0.07s/it
step 73400 loss 15.246 ema 15.920 val 17.253 0.07s/it
step 73600 loss 16.072 ema 16.033 val 17.185 0.07s/it
step 73800 loss 16.050 ema 16.017 val 16.912 0.07s/it
step 74000 loss 16.360 ema 15.917 val 16.950 0.07s/it
step 74200 loss 15.399 ema 15.928 val 17.305 0.07s/it
step 74400 loss 15.962 ema 15.898 val 17.065 0.07s/it
step 74600 loss 16.062 ema 15.855 val 16.991 0.07s/it
step 74800 loss 15.771 ema 15.789 val 16.307 0.07s/it
step 75000 loss 16.252 ema 15.872 val 17.429 0.07s/it
step 75200 loss 15.931 ema 15.751 val 16.685 0.07s/it
step 75400 loss 15.819 ema 15.770 val 16.497 0.07s/it
step 75600 loss 15.839 ema 15.790 val 17.017 0.07s/it
step 75800 loss 15.810 ema 15.797 val 16.915 0.07s/it
step 76000 loss 15.768 ema 15.761 val 16.673 0.07s/it
step 76200 loss 15.567 ema 15.781 val 16.712 0.07s/it
step 76400 loss 15.885 ema 15.794 val 17.560 0.07s/it
step 76600 loss 15.803 ema 15.796 val 16.605 0.07s/it
step 76800 loss 15.783 ema 15.878 val 17.116 0.07s/it
step 77000 loss 15.553 ema 15.743 val 17.234 0.07s/it
step 77200 loss 15.660 ema 15.757 val 17.128 0.07s/it
step 77400 loss 15.937 ema 15.778 val 16.716 0.07s/it
step 77600 loss 16.279 ema 15.731 val 17.111 0.07s/it
step 77800 loss 15.669 ema 15.890 val 17.213 0.07s/it
step 78000 loss 16.018 ema 15.912 val 17.129 0.07s/it
step 78200 loss 15.573 ema 15.787 val 16.785 0.07s/it
step 78400 loss 15.515 ema 15.779 val 17.150 0.07s/it
step 78600 loss 15.658 ema 15.875 val 17.117 0.07s/it
step 78800 loss 16.000 ema 15.772 val 17.082 0.07s/it
step 79000 loss 15.248 ema 15.714 val 16.506 0.07s/it
step 79200 loss 15.698 ema 15.770 val 16.885 0.07s/it
step 79400 loss 15.214 ema 15.743 val 17.541 0.07s/it
step 79600 loss 15.867 ema 15.755 val 17.378 0.07s/it
step 79800 loss 15.852 ema 15.835 val 17.146 0.07s/it
step 80000 loss 15.838 ema 15.767 val 17.084 0.07s/it
step 80200 loss 15.623 ema 15.698 val 16.571 0.07s/it
step 80400 loss 16.173 ema 15.706 val 17.096 0.07s/it
step 80600 loss 15.677 ema 15.677 val 16.950 0.07s/it
step 80800 loss 15.752 ema 15.855 val 17.340 0.07s/it
step 81000 loss 16.118 ema 15.932 val 17.271 0.07s/it
step 81200 loss 15.336 ema 15.743 val 16.890 0.07s/it
step 81400 loss 15.483 ema 15.706 val 17.012 0.07s/it
step 81600 loss 16.012 ema 15.831 val 17.527 0.07s/it
step 81800 loss 15.580 ema 15.712 val 17.472 0.07s/it
step 82000 loss 15.941 ema 15.762 val 17.032 0.07s/it
step 82200 loss 15.621 ema 15.696 val 17.058 0.07s/it
step 82400 loss 15.947 ema 15.691 val 17.437 0.07s/it
step 82600 loss 15.884 ema 15.709 val 17.131 0.07s/it
step 82800 loss 15.726 ema 15.705 val 17.058 0.07s/it
step 83000 loss 15.437 ema 15.756 val 16.735 0.07s/it
step 83200 loss 16.220 ema 15.869 val 17.748 0.07s/it
step 83400 loss 15.903 ema 15.813 val 16.673 0.07s/it
step 83600 loss 15.551 ema 15.736 val 16.939 0.07s/it
step 83800 loss 15.701 ema 15.772 val 17.477 0.07s/it
step 84000 loss 15.320 ema 15.748 val 16.962 0.07s/it
step 84200 loss 16.070 ema 15.707 val 17.393 0.07s/it
step 84400 loss 15.723 ema 15.740 val 16.884 0.07s/it
step 84600 loss 15.589 ema 15.733 val 16.531 0.07s/it
step 84800 loss 15.880 ema 15.730 val 16.706 0.07s/it
step 85000 loss 15.389 ema 15.626 val 17.349 0.07s/it
step 85200 loss 15.216 ema 15.642 val 17.064 0.07s/it
step 85400 loss 15.193 ema 15.866 val 17.260 0.07s/it
step 85600 loss 15.609 ema 15.692 val 16.895 0.07s/it
step 85800 loss 15.702 ema 15.658 val 17.205 0.07s/it
step 86000 loss 15.882 ema 15.733 val 17.239 0.07s/it
step 86200 loss 15.412 ema 15.745 val 16.660 0.07s/it
step 86400 loss 15.499 ema 15.724 val 16.692 0.07s/it
step 86600 loss 16.050 ema 15.753 val 16.827 0.07s/it
step 86800 loss 15.161 ema 15.866 val 16.866 0.07s/it
step 87000 loss 15.543 ema 15.751 val 17.131 0.07s/it
