ds2: 1750 train / 35 val (120 short items)
step 159800 loss 18.506 ema 18.535 val 20.542 0.14s/it
step 160000 loss 18.076 ema 18.535 val 19.902 0.14s/it
step 160200 loss 18.464 ema 18.610 val 20.240 0.14s/it
step 160400 loss 18.157 ema 18.517 val 20.041 0.14s/it
step 160600 loss 18.239 ema 18.535 val 20.009 0.14s/it
step 160800 loss 18.738 ema 18.617 val 20.667 0.14s/it
step 161000 loss 18.587 ema 18.552 val 20.747 0.14s/it
step 161200 loss 18.559 ema 18.513 val 20.685 0.14s/it
step 161400 loss 18.796 ema 18.462 val 20.522 0.14s/it
step 161600 loss 18.690 ema 18.479 val 20.817 0.14s/it
step 161800 loss 18.311 ema 18.489 val 20.039 0.14s/it
step 162000 loss 17.944 ema 18.521 val 19.891 0.14s/it
step 162200 loss 18.471 ema 18.514 val 20.814 0.14s/it
step 162400 loss 18.594 ema 18.535 val 19.549 0.14s/it
step 162600 loss 18.793 ema 18.520 val 20.418 0.14s/it
step 162800 loss 17.955 ema 18.551 val 20.363 0.14s/it
step 163000 loss 18.504 ema 18.401 val 20.204 0.14s/it
step 163200 loss 18.821 ema 18.399 val 20.597 0.14s/it
step 163400 loss 18.004 ema 18.431 val 20.596 0.14s/it
step 163600 loss 18.566 ema 18.567 val 19.821 0.14s/it
step 163800 loss 18.589 ema 18.566 val 20.168 0.14s/it
step 164000 loss 17.947 ema 18.455 val 20.659 0.14s/it
step 164200 loss 18.354 ema 18.506 val 20.050 0.14s/it
step 164400 loss 18.360 ema 18.564 val 20.260 0.14s/it
step 164600 loss 18.508 ema 18.485 val 20.750 0.14s/it
step 164800 loss 18.438 ema 18.521 val 19.762 0.14s/it
step 165000 loss 18.903 ema 18.624 val 19.626 0.14s/it
step 165200 loss 18.729 ema 18.512 val 19.906 0.14s/it
step 165400 loss 18.475 ema 18.532 val 20.368 0.14s/it
step 165600 loss 18.796 ema 18.535 val 20.680 0.14s/it
step 165800 loss 18.596 ema 18.374 val 20.239 0.14s/it
step 166000 loss 18.599 ema 18.436 val 20.239 0.14s/it
step 166200 loss 18.144 ema 18.504 val 20.659 0.14s/it
step 166400 loss 18.027 ema 18.428 val 19.600 0.14s/it
step 166600 loss 17.979 ema 18.406 val 20.271 0.14s/it
step 166800 loss 18.596 ema 18.435 val 20.317 0.14s/it
step 167000 loss 18.075 ema 18.406 val 19.979 0.14s/it
step 167200 loss 18.157 ema 18.388 val 19.869 0.14s/it
step 167400 loss 18.591 ema 18.443 val 19.794 0.14s/it
